gene	rTS_Plac1	e13.5_KO	e18.5_KO
ENSRNOG00000010098	1	0	0
ENSRNOG00000010149	1	0	0
ENSRNOG00000010240	1	0	1
ENSRNOG00000010260	1	0	0
ENSRNOG00000010362	1	0	0
ENSRNOG00000010459	1	0	0
ENSRNOG00000010524	1	1	1
ENSRNOG00000010646	1	0	0
ENSRNOG00000010650	1	0	0
ENSRNOG00000010663	1	0	0
ENSRNOG00000010699	1	0	0
ENSRNOG00000010914	1	0	0
ENSRNOG00000010934	1	0	0
ENSRNOG00000011112	1	0	0
ENSRNOG00000011162	1	0	0
ENSRNOG00000011199	1	0	0
ENSRNOG00000011478	1	0	1
ENSRNOG00000011542	1	0	0
ENSRNOG00000011585	1	0	1
ENSRNOG00000011936	1	0	1
ENSRNOG00000012022	1	0	0
ENSRNOG00000012090	1	0	0
ENSRNOG00000012123	1	0	0
ENSRNOG00000012137	1	0	0
ENSRNOG00000012237	1	0	0
ENSRNOG00000012430	1	0	0
ENSRNOG00000012470	1	0	1
ENSRNOG00000012562	1	0	0
ENSRNOG00000012686	1	0	0
ENSRNOG00000012865	1	0	1
ENSRNOG00000012939	1	0	0
ENSRNOG00000012962	1	0	0
ENSRNOG00000013067	1	1	1
ENSRNOG00000013305	1	0	0
ENSRNOG00000013399	1	0	0
ENSRNOG00000013577	1	0	0
ENSRNOG00000013889	1	0	0
ENSRNOG00000014719	1	0	0
ENSRNOG00000014832	1	0	1
ENSRNOG00000014850	1	0	0
ENSRNOG00000015149	1	0	0
ENSRNOG00000015201	1	0	0
ENSRNOG00000015554	1	0	0
ENSRNOG00000015566	1	0	0
ENSRNOG00000015718	1	0	0
ENSRNOG00000016384	1	0	0
ENSRNOG00000016412	1	0	0
ENSRNOG00000016592	1	0	0
ENSRNOG00000016622	1	0	0
ENSRNOG00000017119	1	0	0
ENSRNOG00000017208	1	1	1
ENSRNOG00000017589	1	0	0
ENSRNOG00000017600	1	0	0
ENSRNOG00000017684	1	0	0
ENSRNOG00000018316	1	0	0
ENSRNOG00000018330	1	0	0
ENSRNOG00000018577	1	0	0
ENSRNOG00000018700	1	0	0
ENSRNOG00000018848	1	0	0
ENSRNOG00000018898	1	0	0
ENSRNOG00000019105	1	0	0
ENSRNOG00000019363	1	0	0
ENSRNOG00000019472	1	0	0
ENSRNOG00000019680	1	0	1
ENSRNOG00000020585	1	0	0
ENSRNOG00000021681	1	0	0
ENSRNOG00000021771	1	0	0
ENSRNOG00000021795	1	0	1
ENSRNOG00000021919	1	1	1
ENSRNOG00000021945	1	0	0
ENSRNOG00000022043	1	0	0
ENSRNOG00000022286	1	0	0
ENSRNOG00000022540	1	0	0
ENSRNOG00000022570	1	0	0
ENSRNOG00000022844	1	0	0
ENSRNOG00000022845	1	0	0
ENSRNOG00000022852	1	0	0
ENSRNOG00000022975	1	0	0
ENSRNOG00000023007	1	0	0
ENSRNOG00000023176	1	1	1
ENSRNOG00000023410	1	0	0
ENSRNOG00000023870	1	0	0
ENSRNOG00000024135	1	0	0
ENSRNOG00000024330	1	0	0
ENSRNOG00000024766	1	0	0
ENSRNOG00000025023	1	0	0
ENSRNOG00000025332	1	0	1
ENSRNOG00000025504	1	0	0
ENSRNOG00000025811	1	0	0
ENSRNOG00000025994	1	0	1
ENSRNOG00000026037	1	0	0
ENSRNOG00000026212	1	0	0
ENSRNOG00000026425	1	0	0
ENSRNOG00000026573	1	1	1
ENSRNOG00000026577	1	0	0
ENSRNOG00000026704	1	1	0
ENSRNOG00000026742	1	0	0
ENSRNOG00000026866	1	0	1
ENSRNOG00000027060	1	0	0
ENSRNOG00000027707	1	0	1
ENSRNOG00000027730	1	0	0
ENSRNOG00000027761	1	0	0
ENSRNOG00000027847	1	0	0
ENSRNOG00000028011	1	0	0
ENSRNOG00000028856	1	1	1
ENSRNOG00000028879	1	0	1
ENSRNOG00000029416	1	0	0
ENSRNOG00000029543	1	0	0
ENSRNOG00000029830	1	0	0
ENSRNOG00000029861	1	0	0
ENSRNOG00000029866	1	0	1
ENSRNOG00000030016	1	0	0
ENSRNOG00000030183	1	0	1
ENSRNOG00000030187	1	0	0
ENSRNOG00000030308	1	0	0
ENSRNOG00000030318	1	0	1
ENSRNOG00000030449	1	0	0
ENSRNOG00000030530	1	0	0
ENSRNOG00000031032	1	1	1
ENSRNOG00000031266	1	0	1
ENSRNOG00000031675	1	0	0
ENSRNOG00000031930	1	0	0
ENSRNOG00000031950	1	0	0
ENSRNOG00000032391	1	0	0
ENSRNOG00000032447	1	0	1
ENSRNOG00000032703	1	1	1
ENSRNOG00000033234	1	0	1
ENSRNOG00000033256	1	0	1
ENSRNOG00000033316	1	0	0
ENSRNOG00000033378	1	0	1
ENSRNOG00000033502	1	0	1
ENSRNOG00000033570	1	0	0
ENSRNOG00000036829	1	0	0
ENSRNOG00000037085	1	1	0
ENSRNOG00000037171	1	0	0
ENSRNOG00000037839	1	0	0
ENSRNOG00000037919	1	1	0
ENSRNOG00000038202	1	0	0
ENSRNOG00000038459	1	0	0
ENSRNOG00000038970	1	0	0
ENSRNOG00000039086	1	0	0
ENSRNOG00000039207	1	0	1
ENSRNOG00000039544	1	0	0
ENSRNOG00000039837	1	0	0
ENSRNOG00000040033	1	0	0
ENSRNOG00000040266	1	0	0
ENSRNOG00000042259	1	0	0
ENSRNOG00000042318	1	0	0
ENSRNOG00000042530	1	0	0
ENSRNOG00000042753	1	0	0
ENSRNOG00000043093	1	0	0
ENSRNOG00000043167	1	0	0
ENSRNOG00000043203	1	0	1
ENSRNOG00000046021	1	0	0
ENSRNOG00000046155	1	0	0
ENSRNOG00000046214	1	0	0
ENSRNOG00000046472	1	0	0
ENSRNOG00000047072	1	0	1
ENSRNOG00000047339	1	0	0
ENSRNOG00000047931	1	0	0
ENSRNOG00000048059	1	0	0
ENSRNOG00000048164	1	0	0
ENSRNOG00000048738	1	0	0
ENSRNOG00000048802	1	0	0
ENSRNOG00000049128	1	0	0
ENSRNOG00000050553	1	0	0
ENSRNOG00000050562	1	0	0
ENSRNOG00000050714	1	0	0
ENSRNOG00000050960	1	0	1
ENSRNOG00000050979	1	0	0
ENSRNOG00000050997	1	0	1
ENSRNOG00000051416	1	0	0
ENSRNOG00000051669	1	0	1
ENSRNOG00000052157	1	0	0
ENSRNOG00000052386	1	0	0
ENSRNOG00000052880	1	0	0
ENSRNOG00000052981	1	1	0
ENSRNOG00000053510	1	0	0
ENSRNOG00000053577	1	0	0
ENSRNOG00000054401	1	0	0
ENSRNOG00000054548	1	0	0
ENSRNOG00000054989	1	0	1
ENSRNOG00000055185	1	0	0
ENSRNOG00000055714	1	0	0
ENSRNOG00000055721	1	0	0
ENSRNOG00000055909	1	0	1
ENSRNOG00000056024	1	0	0
ENSRNOG00000056092	1	0	1
ENSRNOG00000056457	1	0	0
ENSRNOG00000056756	1	0	0
ENSRNOG00000057451	1	0	0
ENSRNOG00000057622	1	0	0
ENSRNOG00000058333	1	0	0
ENSRNOG00000058560	1	0	0
ENSRNOG00000059402	1	0	1
ENSRNOG00000059790	1	0	0
ENSRNOG00000060407	1	0	0
ENSRNOG00000060542	1	0	0
ENSRNOG00000061650	1	0	0
ENSRNOG00000061703	1	0	1
ENSRNOG00000062231	1	0	1
ENSRNOG00000062665	1	0	0
ENSRNOG00000063254	1	0	0
ENSRNOG00000063604	1	0	0
ENSRNOG00000063923	1	0	0
ENSRNOG00000064183	1	0	0
ENSRNOG00000064461	1	0	0
ENSRNOG00000064692	1	0	0
ENSRNOG00000064868	1	0	0
ENSRNOG00000065918	1	0	0
ENSRNOG00000066239	1	0	1
ENSRNOG00000066638	1	0	0
ENSRNOG00000066977	1	1	0
ENSRNOG00000067545	1	0	1
ENSRNOG00000067711	1	0	0
ENSRNOG00000067803	1	0	0
ENSRNOG00000068254	1	0	0
ENSRNOG00000068586	1	0	1
ENSRNOG00000068767	1	0	0
ENSRNOG00000068784	1	0	1
ENSRNOG00000068913	1	0	0
ENSRNOG00000069034	1	0	0
ENSRNOG00000069062	1	0	1
ENSRNOG00000069348	1	0	0
ENSRNOG00000069627	1	0	0
ENSRNOG00000070033	1	0	0
ENSRNOG00000070470	1	0	1
ENSRNOG00000070637	1	0	0
ENSRNOG00000070777	1	0	0
ENSRNOG00000070915	1	0	0
ENSRNOG00000071023	1	0	0
ENSRNOG00000071113	1	0	0
ENSRNOG00000000033	1	0	0
ENSRNOG00000000068	1	0	0
ENSRNOG00000000081	1	0	0
ENSRNOG00000000249	1	0	0
ENSRNOG00000000657	1	0	0
ENSRNOG00000001957	1	0	0
ENSRNOG00000002097	1	0	0
ENSRNOG00000002135	1	0	1
ENSRNOG00000002185	1	0	0
ENSRNOG00000002188	1	0	0
ENSRNOG00000002192	1	0	0
ENSRNOG00000002196	1	0	0
ENSRNOG00000002210	1	0	1
ENSRNOG00000002218	1	1	0
ENSRNOG00000002347	1	0	1
ENSRNOG00000002352	1	0	0
ENSRNOG00000002353	1	0	1
ENSRNOG00000002403	1	0	0
ENSRNOG00000002418	1	0	1
ENSRNOG00000002454	1	0	0
ENSRNOG00000002468	1	0	0
ENSRNOG00000002473	1	0	0
ENSRNOG00000002478	1	0	0
ENSRNOG00000002511	1	0	1
ENSRNOG00000002512	1	0	1
ENSRNOG00000002538	1	0	0
ENSRNOG00000002580	1	0	0
ENSRNOG00000002593	1	0	1
ENSRNOG00000002599	1	0	0
ENSRNOG00000002615	1	0	0
ENSRNOG00000002618	1	0	0
ENSRNOG00000002627	1	0	0
ENSRNOG00000002657	1	1	0
ENSRNOG00000002667	1	0	1
ENSRNOG00000002680	1	0	0
ENSRNOG00000002710	1	0	0
ENSRNOG00000002714	1	0	0
ENSRNOG00000002730	1	1	0
ENSRNOG00000002736	1	0	0
ENSRNOG00000002750	1	0	0
ENSRNOG00000002826	1	0	0
ENSRNOG00000002834	1	0	1
ENSRNOG00000002841	1	0	0
ENSRNOG00000002860	1	0	1
ENSRNOG00000002875	1	0	0
ENSRNOG00000002876	1	0	0
ENSRNOG00000002878	1	0	0
ENSRNOG00000002881	1	1	1
ENSRNOG00000002884	1	0	0
ENSRNOG00000002903	1	0	0
ENSRNOG00000002907	1	0	0
ENSRNOG00000002915	1	0	0
ENSRNOG00000002979	1	0	0
ENSRNOG00000003028	1	0	0
ENSRNOG00000003038	1	0	0
ENSRNOG00000003048	1	0	0
ENSRNOG00000003050	1	0	1
ENSRNOG00000003066	1	0	1
ENSRNOG00000003078	1	0	0
ENSRNOG00000003084	1	0	0
ENSRNOG00000003095	1	0	0
ENSRNOG00000003098	1	1	1
ENSRNOG00000003100	1	0	0
ENSRNOG00000003104	1	0	0
ENSRNOG00000003150	1	0	0
ENSRNOG00000003170	1	0	0
ENSRNOG00000003185	1	0	0
ENSRNOG00000003195	1	0	0
ENSRNOG00000003206	1	0	0
ENSRNOG00000003209	1	0	0
ENSRNOG00000003221	1	0	0
ENSRNOG00000003223	1	0	0
ENSRNOG00000003267	1	0	0
ENSRNOG00000003273	1	0	0
ENSRNOG00000003278	1	0	1
ENSRNOG00000003291	1	0	0
ENSRNOG00000003300	1	0	0
ENSRNOG00000003336	1	0	0
ENSRNOG00000003402	1	0	0
ENSRNOG00000003403	1	0	1
ENSRNOG00000003434	1	0	0
ENSRNOG00000003537	1	0	0
ENSRNOG00000003538	1	0	0
ENSRNOG00000003551	1	0	0
ENSRNOG00000003567	1	0	0
ENSRNOG00000003594	1	0	0
ENSRNOG00000003625	1	0	0
ENSRNOG00000003681	1	0	1
ENSRNOG00000003706	1	0	0
ENSRNOG00000003717	1	0	1
ENSRNOG00000003722	1	0	0
ENSRNOG00000003723	1	0	0
ENSRNOG00000003738	1	0	0
ENSRNOG00000003767	1	0	0
ENSRNOG00000003777	1	0	0
ENSRNOG00000003779	1	0	0
ENSRNOG00000003784	1	0	0
ENSRNOG00000003795	1	0	0
ENSRNOG00000003816	1	0	0
ENSRNOG00000003861	1	0	0
ENSRNOG00000003866	1	0	1
ENSRNOG00000003925	1	0	0
ENSRNOG00000003927	1	0	0
ENSRNOG00000003928	1	0	0
ENSRNOG00000003952	1	0	0
ENSRNOG00000003953	1	0	0
ENSRNOG00000003973	1	0	0
ENSRNOG00000003998	1	0	0
ENSRNOG00000004014	1	0	0
ENSRNOG00000004022	1	0	0
ENSRNOG00000004027	1	0	0
ENSRNOG00000004029	1	0	1
ENSRNOG00000004066	1	1	0
ENSRNOG00000004092	1	0	0
ENSRNOG00000004104	1	0	0
ENSRNOG00000004125	1	0	0
ENSRNOG00000004127	1	0	0
ENSRNOG00000004162	1	0	0
ENSRNOG00000004171	1	0	0
ENSRNOG00000004181	1	0	0
ENSRNOG00000004217	1	0	0
ENSRNOG00000004276	1	0	1
ENSRNOG00000004305	1	0	0
ENSRNOG00000004307	1	0	0
ENSRNOG00000004332	1	0	0
ENSRNOG00000004337	1	0	0
ENSRNOG00000004341	1	0	0
ENSRNOG00000004417	1	0	0
ENSRNOG00000004456	1	0	0
ENSRNOG00000004470	1	0	0
ENSRNOG00000004481	1	0	0
ENSRNOG00000004510	1	0	0
ENSRNOG00000004524	1	0	0
ENSRNOG00000004736	1	0	0
ENSRNOG00000004781	1	0	0
ENSRNOG00000004910	1	0	0
ENSRNOG00000004939	1	0	0
ENSRNOG00000005043	1	0	0
ENSRNOG00000005122	1	0	0
ENSRNOG00000005166	1	0	0
ENSRNOG00000005277	1	0	0
ENSRNOG00000005346	1	0	1
ENSRNOG00000005558	1	0	0
ENSRNOG00000005580	1	0	0
ENSRNOG00000005620	1	0	1
ENSRNOG00000005667	1	0	0
ENSRNOG00000005988	1	0	0
ENSRNOG00000006247	1	0	0
ENSRNOG00000006285	1	0	0
ENSRNOG00000006519	1	0	1
ENSRNOG00000006548	1	0	1
ENSRNOG00000006575	1	0	0
ENSRNOG00000006873	1	0	0
ENSRNOG00000006930	1	0	0
ENSRNOG00000006932	1	0	1
ENSRNOG00000006989	1	0	1
ENSRNOG00000007084	1	0	1
ENSRNOG00000007125	1	0	0
ENSRNOG00000007369	1	0	1
ENSRNOG00000007454	1	0	1
ENSRNOG00000007606	1	0	0
ENSRNOG00000007869	1	0	0
ENSRNOG00000007887	1	0	0
ENSRNOG00000008079	1	0	1
ENSRNOG00000008193	1	0	0
ENSRNOG00000008425	1	0	0
ENSRNOG00000008492	1	0	0
ENSRNOG00000008525	1	0	1
ENSRNOG00000008635	1	0	0
ENSRNOG00000008637	1	0	0
ENSRNOG00000008642	1	0	0
ENSRNOG00000008668	1	0	0
ENSRNOG00000008707	1	0	0
ENSRNOG00000008829	1	0	1
ENSRNOG00000008937	1	0	0
ENSRNOG00000009074	1	0	0
ENSRNOG00000009090	1	0	0
ENSRNOG00000009225	1	0	0
ENSRNOG00000009343	1	0	1
ENSRNOG00000009350	1	0	0
ENSRNOG00000009691	1	1	0
ENSRNOG00000009873	1	0	0
ENSRNOG00000010296	1	0	0
ENSRNOG00000010357	1	0	0
ENSRNOG00000010626	1	0	1
ENSRNOG00000010645	1	0	0
ENSRNOG00000010870	1	0	0
ENSRNOG00000010997	1	1	1
ENSRNOG00000011060	1	0	0
ENSRNOG00000011063	1	0	0
ENSRNOG00000011316	1	0	0
ENSRNOG00000011634	1	0	1
ENSRNOG00000011678	1	0	0
ENSRNOG00000011704	1	0	0
ENSRNOG00000011762	1	0	0
ENSRNOG00000012115	1	0	1
ENSRNOG00000012134	1	0	1
ENSRNOG00000012521	1	0	0
ENSRNOG00000012815	1	0	0
ENSRNOG00000013089	1	0	0
ENSRNOG00000013238	1	0	0
ENSRNOG00000013257	1	0	0
ENSRNOG00000013408	1	0	0
ENSRNOG00000013532	1	0	0
ENSRNOG00000013578	1	1	0
ENSRNOG00000013728	1	0	0
ENSRNOG00000014027	1	0	0
ENSRNOG00000014182	1	0	0
ENSRNOG00000014288	1	0	0
ENSRNOG00000014378	1	0	1
ENSRNOG00000014904	1	0	0
ENSRNOG00000015027	1	0	0
ENSRNOG00000015061	1	0	0
ENSRNOG00000015297	1	0	0
ENSRNOG00000015300	1	0	0
ENSRNOG00000015386	1	0	0
ENSRNOG00000015623	1	0	0
ENSRNOG00000015941	1	0	0
ENSRNOG00000016460	1	0	1
ENSRNOG00000016606	1	0	0
ENSRNOG00000016983	1	1	0
ENSRNOG00000017020	1	0	1
ENSRNOG00000017027	1	0	0
ENSRNOG00000017113	1	0	0
ENSRNOG00000017273	1	0	0
ENSRNOG00000017286	1	0	0
ENSRNOG00000018177	1	0	0
ENSRNOG00000018239	1	0	0
ENSRNOG00000018366	1	0	1
ENSRNOG00000018536	1	0	0
ENSRNOG00000018785	1	0	0
ENSRNOG00000019183	1	0	0
ENSRNOG00000019350	1	0	0
ENSRNOG00000019458	1	0	0
ENSRNOG00000019486	1	0	0
ENSRNOG00000019592	1	0	0
ENSRNOG00000019606	1	0	0
ENSRNOG00000019622	1	0	0
ENSRNOG00000019921	1	0	0
ENSRNOG00000019985	1	0	0
ENSRNOG00000020097	1	0	0
ENSRNOG00000020136	1	0	0
ENSRNOG00000020212	1	0	0
ENSRNOG00000020264	1	0	0
ENSRNOG00000020630	1	0	0
ENSRNOG00000020751	1	0	0
ENSRNOG00000020951	1	0	0
ENSRNOG00000021298	1	0	0
ENSRNOG00000021347	1	0	0
ENSRNOG00000021553	1	0	1
ENSRNOG00000021578	1	0	0
ENSRNOG00000022067	1	0	1
ENSRNOG00000022143	1	0	0
ENSRNOG00000022256	1	1	1
ENSRNOG00000022983	1	0	0
ENSRNOG00000023026	1	0	0
ENSRNOG00000023129	1	0	0
ENSRNOG00000023130	1	0	0
ENSRNOG00000023304	1	0	0
ENSRNOG00000023381	1	0	0
ENSRNOG00000023446	1	0	0
ENSRNOG00000023698	1	0	0
ENSRNOG00000023764	1	0	0
ENSRNOG00000023941	1	0	1
ENSRNOG00000024145	1	0	1
ENSRNOG00000024504	1	0	0
ENSRNOG00000024557	1	0	0
ENSRNOG00000024711	1	0	0
ENSRNOG00000024717	1	0	0
ENSRNOG00000024785	1	0	0
ENSRNOG00000024849	1	0	1
ENSRNOG00000024917	1	0	1
ENSRNOG00000025151	1	0	1
ENSRNOG00000025254	1	0	0
ENSRNOG00000025287	1	0	0
ENSRNOG00000025318	1	0	0
ENSRNOG00000025370	1	0	0
ENSRNOG00000025484	1	0	0
ENSRNOG00000025695	1	0	0
ENSRNOG00000025704	1	0	0
ENSRNOG00000025959	1	0	0
ENSRNOG00000025981	1	0	0
ENSRNOG00000026134	1	0	0
ENSRNOG00000026490	1	0	0
ENSRNOG00000026497	1	0	0
ENSRNOG00000026844	1	0	1
ENSRNOG00000026952	1	0	1
ENSRNOG00000027017	1	0	0
ENSRNOG00000027037	1	0	1
ENSRNOG00000027259	1	0	1
ENSRNOG00000027463	1	0	0
ENSRNOG00000027697	1	0	0
ENSRNOG00000027839	1	0	1
ENSRNOG00000027962	1	0	0
ENSRNOG00000028016	1	0	1
ENSRNOG00000028062	1	0	0
ENSRNOG00000028072	1	1	0
ENSRNOG00000028075	1	0	0
ENSRNOG00000028236	1	0	0
ENSRNOG00000028353	1	0	0
ENSRNOG00000028358	1	0	0
ENSRNOG00000028436	1	0	1
ENSRNOG00000028521	1	0	0
ENSRNOG00000028624	1	1	0
ENSRNOG00000028627	1	0	0
ENSRNOG00000028752	1	0	1
ENSRNOG00000028946	1	0	0
ENSRNOG00000029514	1	0	1
ENSRNOG00000029865	1	0	0
ENSRNOG00000030091	1	0	1
ENSRNOG00000030170	1	0	0
ENSRNOG00000030224	1	0	0
ENSRNOG00000030515	1	0	0
ENSRNOG00000031805	1	0	0
ENSRNOG00000032058	1	0	0
ENSRNOG00000032258	1	0	0
ENSRNOG00000032381	1	0	1
ENSRNOG00000033515	1	0	0
ENSRNOG00000033568	1	0	0
ENSRNOG00000033690	1	0	0
ENSRNOG00000036661	1	0	0
ENSRNOG00000036692	1	0	0
ENSRNOG00000036700	1	0	0
ENSRNOG00000036794	1	0	0
ENSRNOG00000036882	1	0	0
ENSRNOG00000036921	1	0	0
ENSRNOG00000037563	1	0	1
ENSRNOG00000037850	1	1	0
ENSRNOG00000038012	1	0	0
ENSRNOG00000038228	1	0	0
ENSRNOG00000038328	1	0	0
ENSRNOG00000038427	1	0	1
ENSRNOG00000039060	1	0	0
ENSRNOG00000039339	1	0	0
ENSRNOG00000039504	1	0	0
ENSRNOG00000039568	1	0	0
ENSRNOG00000042230	1	0	0
ENSRNOG00000042352	1	0	0
ENSRNOG00000042451	1	0	0
ENSRNOG00000042492	1	0	0
ENSRNOG00000042497	1	0	0
ENSRNOG00000042847	1	0	0
ENSRNOG00000042860	1	1	0
ENSRNOG00000042912	1	0	0
ENSRNOG00000042960	1	0	0
ENSRNOG00000043019	1	0	0
ENSRNOG00000043116	1	0	1
ENSRNOG00000043374	1	0	0
ENSRNOG00000043381	1	0	0
ENSRNOG00000045595	1	0	0
ENSRNOG00000046195	1	0	0
ENSRNOG00000046242	1	0	1
ENSRNOG00000046276	1	0	0
ENSRNOG00000046445	1	0	0
ENSRNOG00000046663	1	0	0
ENSRNOG00000046834	1	0	1
ENSRNOG00000047133	1	0	0
ENSRNOG00000047223	1	0	0
ENSRNOG00000047549	1	0	0
ENSRNOG00000047714	1	0	1
ENSRNOG00000047957	1	0	0
ENSRNOG00000048267	1	0	0
ENSRNOG00000048875	1	0	1
ENSRNOG00000049560	1	0	1
ENSRNOG00000049641	1	0	0
ENSRNOG00000049766	1	0	1
ENSRNOG00000050205	1	0	0
ENSRNOG00000050521	1	0	0
ENSRNOG00000050602	1	0	0
ENSRNOG00000050766	1	0	0
ENSRNOG00000051440	1	0	0
ENSRNOG00000051756	1	0	1
ENSRNOG00000052688	1	0	0
ENSRNOG00000052963	1	0	0
ENSRNOG00000053272	1	0	0
ENSRNOG00000053334	1	0	1
ENSRNOG00000053410	1	0	0
ENSRNOG00000055466	1	0	0
ENSRNOG00000055673	1	0	0
ENSRNOG00000056400	1	0	0
ENSRNOG00000057256	1	0	0
ENSRNOG00000057701	1	0	0
ENSRNOG00000058011	1	0	0
ENSRNOG00000058316	1	0	1
ENSRNOG00000058643	1	0	0
ENSRNOG00000058742	1	0	0
ENSRNOG00000058805	1	0	0
ENSRNOG00000059073	1	0	0
ENSRNOG00000059202	1	0	0
ENSRNOG00000059219	1	0	0
ENSRNOG00000059406	1	0	0
ENSRNOG00000059715	1	0	0
ENSRNOG00000059827	1	0	1
ENSRNOG00000060325	1	0	0
ENSRNOG00000060544	1	0	0
ENSRNOG00000060665	1	0	0
ENSRNOG00000061231	1	0	0
ENSRNOG00000061733	1	0	1
ENSRNOG00000061910	1	0	1
ENSRNOG00000062590	1	0	0
ENSRNOG00000063618	1	0	1
ENSRNOG00000063807	1	0	0
ENSRNOG00000064100	1	0	0
ENSRNOG00000064370	1	0	0
ENSRNOG00000064609	1	0	1
ENSRNOG00000064777	1	0	0
ENSRNOG00000065003	1	0	0
ENSRNOG00000065545	1	0	0
ENSRNOG00000065745	1	0	0
ENSRNOG00000066036	1	0	1
ENSRNOG00000066223	1	0	1
ENSRNOG00000066549	1	0	0
ENSRNOG00000066585	1	0	0
ENSRNOG00000066591	1	0	0
ENSRNOG00000066712	1	0	0
ENSRNOG00000066919	1	0	0
ENSRNOG00000067043	1	0	0
ENSRNOG00000067394	1	0	0
ENSRNOG00000067956	1	0	0
ENSRNOG00000068106	1	0	0
ENSRNOG00000068528	1	0	0
ENSRNOG00000068779	1	0	0
ENSRNOG00000069091	1	0	0
ENSRNOG00000069361	1	0	0
ENSRNOG00000069420	1	1	0
ENSRNOG00000069658	1	0	0
ENSRNOG00000000279	1	0	0
ENSRNOG00000000306	1	0	0
ENSRNOG00000000308	1	0	0
ENSRNOG00000000323	1	0	1
ENSRNOG00000000428	1	0	0
ENSRNOG00000000439	1	0	0
ENSRNOG00000000441	1	0	0
ENSRNOG00000000442	1	0	0
ENSRNOG00000000463	1	0	0
ENSRNOG00000000486	1	0	0
ENSRNOG00000000508	1	0	0
ENSRNOG00000000515	1	0	1
ENSRNOG00000000525	1	1	1
ENSRNOG00000000542	1	0	0
ENSRNOG00000000543	1	0	0
ENSRNOG00000000551	1	0	0
ENSRNOG00000000595	1	0	0
ENSRNOG00000000605	1	0	0
ENSRNOG00000000606	1	0	0
ENSRNOG00000000645	1	0	0
ENSRNOG00000000658	1	0	0
ENSRNOG00000000662	1	0	0
ENSRNOG00000000663	1	0	0
ENSRNOG00000000665	1	0	0
ENSRNOG00000000695	1	0	0
ENSRNOG00000000701	1	0	0
ENSRNOG00000000704	1	0	1
ENSRNOG00000000777	1	0	0
ENSRNOG00000000778	1	0	0
ENSRNOG00000000781	1	0	0
ENSRNOG00000000795	1	0	0
ENSRNOG00000000811	1	1	1
ENSRNOG00000000850	1	0	1
ENSRNOG00000000857	1	0	0
ENSRNOG00000000888	1	0	0
ENSRNOG00000000891	1	0	0
ENSRNOG00000000893	1	0	0
ENSRNOG00000000894	1	0	0
ENSRNOG00000000895	1	0	0
ENSRNOG00000000900	1	1	0
ENSRNOG00000000901	1	0	0
ENSRNOG00000000903	1	0	0
ENSRNOG00000000920	1	0	0
ENSRNOG00000000922	1	0	0
ENSRNOG00000000926	1	0	0
ENSRNOG00000000931	1	0	0
ENSRNOG00000000936	1	0	0
ENSRNOG00000000942	1	0	0
ENSRNOG00000000954	1	0	0
ENSRNOG00000000956	1	0	1
ENSRNOG00000000968	1	0	0
ENSRNOG00000000974	1	0	0
ENSRNOG00000000989	1	0	0
ENSRNOG00000000994	1	0	0
ENSRNOG00000000996	1	0	0
ENSRNOG00000000999	1	0	0
ENSRNOG00000001004	1	0	0
ENSRNOG00000001010	1	0	0
ENSRNOG00000001017	1	0	0
ENSRNOG00000001032	1	0	0
ENSRNOG00000001034	1	0	0
ENSRNOG00000001036	1	0	0
ENSRNOG00000001040	1	0	0
ENSRNOG00000001048	1	0	0
ENSRNOG00000001053	1	0	0
ENSRNOG00000001055	1	0	1
ENSRNOG00000001059	1	0	1
ENSRNOG00000001061	1	0	0
ENSRNOG00000001064	1	0	0
ENSRNOG00000001072	1	0	0
ENSRNOG00000001073	1	0	0
ENSRNOG00000001083	1	0	0
ENSRNOG00000001086	1	0	0
ENSRNOG00000001090	1	0	0
ENSRNOG00000001091	1	0	0
ENSRNOG00000001094	1	0	1
ENSRNOG00000001099	1	0	0
ENSRNOG00000001101	1	0	0
ENSRNOG00000001104	1	0	0
ENSRNOG00000001123	1	0	0
ENSRNOG00000001124	1	0	0
ENSRNOG00000001126	1	0	0
ENSRNOG00000001129	1	0	0
ENSRNOG00000001130	1	0	1
ENSRNOG00000001135	1	0	0
ENSRNOG00000001142	1	0	0
ENSRNOG00000001151	1	0	0
ENSRNOG00000001160	1	0	0
ENSRNOG00000001173	1	0	0
ENSRNOG00000001182	1	0	0
ENSRNOG00000001190	1	0	0
ENSRNOG00000001191	1	0	0
ENSRNOG00000001204	1	0	0
ENSRNOG00000001216	1	0	0
ENSRNOG00000001217	1	0	0
ENSRNOG00000001223	1	0	0
ENSRNOG00000001235	1	0	1
ENSRNOG00000001236	1	0	0
ENSRNOG00000001241	1	0	0
ENSRNOG00000001251	1	0	0
ENSRNOG00000001258	1	0	0
ENSRNOG00000001274	1	0	0
ENSRNOG00000001278	1	0	0
ENSRNOG00000001288	1	0	0
ENSRNOG00000001299	1	0	0
ENSRNOG00000001300	1	0	1
ENSRNOG00000001303	1	0	1
ENSRNOG00000001317	1	0	0
ENSRNOG00000001323	1	0	0
ENSRNOG00000001325	1	0	1
ENSRNOG00000001335	1	0	0
ENSRNOG00000001337	1	0	0
ENSRNOG00000001345	1	0	0
ENSRNOG00000001347	1	0	0
ENSRNOG00000001351	1	0	0
ENSRNOG00000001352	1	0	0
ENSRNOG00000001353	1	0	0
ENSRNOG00000001383	1	0	0
